id,split,target,label
10163,test,Atheism,FAVOR
10164,test,Atheism,AGAINST
10165,test,Atheism,AGAINST
10166,test,Atheism,AGAINST
10167,test,Atheism,AGAINST
10168,test,Atheism,AGAINST
10169,test,Atheism,NONE
10170,test,Atheism,FAVOR
10171,test,Atheism,FAVOR
10172,test,Atheism,FAVOR
10173,test,Atheism,NONE
10174,test,Atheism,AGAINST
10175,test,Atheism,NONE
10176,test,Atheism,NONE
10177,test,Atheism,AGAINST
10178,test,Atheism,AGAINST
10179,test,Atheism,AGAINST
10180,test,Atheism,AGAINST
10181,test,Atheism,AGAINST
10182,test,Atheism,AGAINST
10183,test,Atheism,AGAINST
10184,test,Atheism,AGAINST
10185,test,Atheism,AGAINST
10186,test,Atheism,AGAINST
10187,test,Atheism,AGAINST
10188,test,Atheism,AGAINST
10189,test,Atheism,AGAINST
10190,test,Atheism,AGAINST
10191,test,Atheism,AGAINST
10192,test,Atheism,AGAINST
10193,test,Atheism,AGAINST
10194,test,Atheism,AGAINST
10195,test,Atheism,AGAINST
10196,test,Atheism,AGAINST
10197,test,Atheism,AGAINST
10198,test,Atheism,AGAINST
10199,test,Atheism,FAVOR
10200,test,Atheism,NONE
10201,test,Atheism,FAVOR
10202,test,Atheism,AGAINST
10203,test,Atheism,FAVOR
10204,test,Atheism,AGAINST
10205,test,Atheism,FAVOR
10206,test,Atheism,FAVOR
10207,test,Atheism,NONE
10208,test,Atheism,AGAINST
10209,test,Atheism,AGAINST
10210,test,Atheism,NONE
10211,test,Atheism,AGAINST
10212,test,Atheism,AGAINST
10213,test,Atheism,AGAINST
10214,test,Atheism,NONE
10215,test,Atheism,AGAINST
10216,test,Atheism,AGAINST
10217,test,Atheism,FAVOR
10218,test,Atheism,AGAINST
10219,test,Atheism,FAVOR
10220,test,Atheism,AGAINST
10221,test,Climate Change is a Real Concern,NONE
10222,test,Climate Change is a Real Concern,FAVOR
10223,test,Climate Change is a Real Concern,FAVOR
10224,test,Climate Change is a Real Concern,NONE
10225,test,Climate Change is a Real Concern,FAVOR
10226,test,Climate Change is a Real Concern,FAVOR
10227,test,Climate Change is a Real Concern,FAVOR
10228,test,Climate Change is a Real Concern,FAVOR
10229,test,Climate Change is a Real Concern,NONE
10230,test,Climate Change is a Real Concern,FAVOR
10231,test,Climate Change is a Real Concern,FAVOR
10232,test,Climate Change is a Real Concern,NONE
10233,test,Climate Change is a Real Concern,FAVOR
10234,test,Climate Change is a Real Concern,FAVOR
10235,test,Climate Change is a Real Concern,NONE
10236,test,Climate Change is a Real Concern,FAVOR
10237,test,Climate Change is a Real Concern,FAVOR
10238,test,Climate Change is a Real Concern,FAVOR
10239,test,Climate Change is a Real Concern,FAVOR
10240,test,Climate Change is a Real Concern,NONE
10241,test,Climate Change is a Real Concern,FAVOR
10242,test,Climate Change is a Real Concern,FAVOR
10243,test,Climate Change is a Real Concern,FAVOR
10244,test,Climate Change is a Real Concern,FAVOR
10245,test,Climate Change is a Real Concern,FAVOR
10246,test,Climate Change is a Real Concern,FAVOR
10247,test,Climate Change is a Real Concern,FAVOR
10248,test,Climate Change is a Real Concern,FAVOR
10249,test,Climate Change is a Real Concern,FAVOR
10250,test,Climate Change is a Real Concern,NONE
10251,test,Climate Change is a Real Concern,FAVOR
10252,test,Climate Change is a Real Concern,NONE
10253,test,Climate Change is a Real Concern,FAVOR
10254,test,Climate Change is a Real Concern,FAVOR
10255,test,Climate Change is a Real Concern,FAVOR
10256,test,Climate Change is a Real Concern,FAVOR
10257,test,Climate Change is a Real Concern,FAVOR
10258,test,Climate Change is a Real Concern,FAVOR
10259,test,Climate Change is a Real Concern,NONE
10260,test,Climate Change is a Real Concern,FAVOR
10261,test,Climate Change is a Real Concern,FAVOR
10262,test,Climate Change is a Real Concern,FAVOR
10263,test,Climate Change is a Real Concern,NONE
10264,test,Climate Change is a Real Concern,FAVOR
10265,test,Climate Change is a Real Concern,FAVOR
10266,test,Climate Change is a Real Concern,FAVOR
10267,test,Climate Change is a Real Concern,NONE
10268,test,Climate Change is a Real Concern,FAVOR
10269,test,Climate Change is a Real Concern,FAVOR
10270,test,Climate Change is a Real Concern,NONE
10271,test,Climate Change is a Real Concern,NONE
10272,test,Climate Change is a Real Concern,FAVOR
10273,test,Climate Change is a Real Concern,FAVOR
10274,test,Climate Change is a Real Concern,FAVOR
10275,test,Climate Change is a Real Concern,FAVOR
10276,test,Climate Change is a Real Concern,NONE
10277,test,Climate Change is a Real Concern,FAVOR
10278,test,Climate Change is a Real Concern,FAVOR
10279,test,Climate Change is a Real Concern,NONE
10280,test,Climate Change is a Real Concern,FAVOR
10281,test,Climate Change is a Real Concern,FAVOR
10282,test,Climate Change is a Real Concern,FAVOR
10283,test,Climate Change is a Real Concern,FAVOR
10284,test,Climate Change is a Real Concern,FAVOR
10285,test,Climate Change is a Real Concern,FAVOR
10286,test,Climate Change is a Real Concern,FAVOR
10287,test,Climate Change is a Real Concern,FAVOR
10288,test,Climate Change is a Real Concern,FAVOR
10289,test,Climate Change is a Real Concern,FAVOR
10290,test,Climate Change is a Real Concern,FAVOR
10291,test,Climate Change is a Real Concern,NONE
10292,test,Climate Change is a Real Concern,FAVOR
10293,test,Climate Change is a Real Concern,FAVOR
10294,test,Climate Change is a Real Concern,FAVOR
10295,test,Climate Change is a Real Concern,FAVOR
10296,test,Climate Change is a Real Concern,FAVOR
10297,test,Climate Change is a Real Concern,FAVOR
10298,test,Climate Change is a Real Concern,FAVOR
10299,test,Climate Change is a Real Concern,FAVOR
10300,test,Climate Change is a Real Concern,NONE
10301,test,Climate Change is a Real Concern,FAVOR
10302,test,Climate Change is a Real Concern,FAVOR
10303,test,Climate Change is a Real Concern,FAVOR
10304,test,Climate Change is a Real Concern,FAVOR
10305,test,Climate Change is a Real Concern,FAVOR
10306,test,Climate Change is a Real Concern,FAVOR
10307,test,Climate Change is a Real Concern,NONE
10308,test,Climate Change is a Real Concern,FAVOR
10309,test,Climate Change is a Real Concern,FAVOR
10310,test,Climate Change is a Real Concern,FAVOR
10311,test,Climate Change is a Real Concern,FAVOR
10312,test,Climate Change is a Real Concern,FAVOR
10313,test,Climate Change is a Real Concern,NONE
10314,test,Climate Change is a Real Concern,FAVOR
10315,test,Climate Change is a Real Concern,FAVOR
10316,test,Climate Change is a Real Concern,FAVOR
10317,test,Climate Change is a Real Concern,FAVOR
10318,test,Climate Change is a Real Concern,FAVOR
10319,test,Climate Change is a Real Concern,NONE
10320,test,Climate Change is a Real Concern,AGAINST
10321,test,Climate Change is a Real Concern,FAVOR
10322,test,Climate Change is a Real Concern,FAVOR
10323,test,Climate Change is a Real Concern,NONE
10324,test,Climate Change is a Real Concern,FAVOR
10325,test,Climate Change is a Real Concern,FAVOR
10326,test,Climate Change is a Real Concern,FAVOR
10327,test,Climate Change is a Real Concern,FAVOR
10328,test,Climate Change is a Real Concern,FAVOR
10329,test,Climate Change is a Real Concern,FAVOR
10330,test,Climate Change is a Real Concern,AGAINST
10331,test,Climate Change is a Real Concern,NONE
10332,test,Climate Change is a Real Concern,NONE
10333,test,Climate Change is a Real Concern,FAVOR
10334,test,Climate Change is a Real Concern,NONE
10335,test,Climate Change is a Real Concern,NONE
10336,test,Climate Change is a Real Concern,FAVOR
10337,test,Climate Change is a Real Concern,FAVOR
10338,test,Climate Change is a Real Concern,NONE
10339,test,Climate Change is a Real Concern,NONE
10340,test,Climate Change is a Real Concern,FAVOR
10341,test,Climate Change is a Real Concern,AGAINST
10342,test,Climate Change is a Real Concern,FAVOR
10343,test,Climate Change is a Real Concern,NONE
10344,test,Climate Change is a Real Concern,FAVOR
10345,test,Climate Change is a Real Concern,FAVOR
10346,test,Climate Change is a Real Concern,FAVOR
10347,test,Climate Change is a Real Concern,FAVOR
10348,test,Climate Change is a Real Concern,AGAINST
10349,test,Climate Change is a Real Concern,FAVOR
10350,test,Climate Change is a Real Concern,FAVOR
10351,test,Climate Change is a Real Concern,FAVOR
10352,test,Climate Change is a Real Concern,FAVOR
10353,test,Climate Change is a Real Concern,NONE
10354,test,Climate Change is a Real Concern,FAVOR
10355,test,Climate Change is a Real Concern,FAVOR
10356,test,Climate Change is a Real Concern,NONE
10357,test,Climate Change is a Real Concern,AGAINST
10358,test,Climate Change is a Real Concern,FAVOR
10359,test,Climate Change is a Real Concern,FAVOR
10360,test,Climate Change is a Real Concern,FAVOR
10361,test,Climate Change is a Real Concern,FAVOR
10362,test,Climate Change is a Real Concern,FAVOR
10363,test,Climate Change is a Real Concern,FAVOR
10364,test,Climate Change is a Real Concern,FAVOR
10365,test,Climate Change is a Real Concern,FAVOR
10366,test,Climate Change is a Real Concern,AGAINST
10367,test,Climate Change is a Real Concern,AGAINST
10368,test,Climate Change is a Real Concern,AGAINST
10369,test,Climate Change is a Real Concern,FAVOR
10370,test,Climate Change is a Real Concern,AGAINST
10371,test,Climate Change is a Real Concern,FAVOR
10372,test,Climate Change is a Real Concern,AGAINST
10373,test,Climate Change is a Real Concern,FAVOR
10374,test,Climate Change is a Real Concern,FAVOR
10375,test,Climate Change is a Real Concern,FAVOR
10376,test,Climate Change is a Real Concern,NONE
10377,test,Climate Change is a Real Concern,FAVOR
10378,test,Climate Change is a Real Concern,AGAINST
10379,test,Climate Change is a Real Concern,FAVOR
10380,test,Climate Change is a Real Concern,FAVOR
10381,test,Climate Change is a Real Concern,FAVOR
10382,test,Climate Change is a Real Concern,NONE
10383,test,Climate Change is a Real Concern,NONE
10384,test,Climate Change is a Real Concern,NONE
10385,test,Climate Change is a Real Concern,NONE
10386,test,Climate Change is a Real Concern,FAVOR
10387,test,Climate Change is a Real Concern,FAVOR
10388,test,Climate Change is a Real Concern,FAVOR
10389,test,Climate Change is a Real Concern,FAVOR
10390,test,Feminist Movement,AGAINST
10391,test,Feminist Movement,AGAINST
10392,test,Feminist Movement,AGAINST
10393,test,Feminist Movement,AGAINST
10394,test,Feminist Movement,AGAINST
10395,test,Feminist Movement,AGAINST
10396,test,Feminist Movement,AGAINST
10397,test,Feminist Movement,AGAINST
10398,test,Feminist Movement,AGAINST
10399,test,Feminist Movement,AGAINST
10400,test,Feminist Movement,AGAINST
10401,test,Feminist Movement,AGAINST
10402,test,Feminist Movement,AGAINST
10403,test,Feminist Movement,AGAINST
10404,test,Feminist Movement,AGAINST
10405,test,Feminist Movement,AGAINST
10406,test,Feminist Movement,AGAINST
10407,test,Feminist Movement,AGAINST
10408,test,Feminist Movement,AGAINST
10409,test,Feminist Movement,AGAINST
10410,test,Feminist Movement,AGAINST
10411,test,Feminist Movement,AGAINST
10412,test,Feminist Movement,AGAINST
10413,test,Feminist Movement,AGAINST
10414,test,Feminist Movement,AGAINST
10415,test,Feminist Movement,AGAINST
10416,test,Feminist Movement,AGAINST
10417,test,Feminist Movement,AGAINST
10418,test,Feminist Movement,AGAINST
10419,test,Feminist Movement,AGAINST
10420,test,Feminist Movement,AGAINST
10421,test,Feminist Movement,AGAINST
10422,test,Feminist Movement,AGAINST
10423,test,Feminist Movement,AGAINST
10424,test,Feminist Movement,AGAINST
10425,test,Feminist Movement,AGAINST
10426,test,Feminist Movement,AGAINST
10427,test,Feminist Movement,AGAINST
10428,test,Feminist Movement,AGAINST
10429,test,Feminist Movement,AGAINST
10430,test,Feminist Movement,AGAINST
10431,test,Feminist Movement,AGAINST
10432,test,Feminist Movement,AGAINST
10433,test,Feminist Movement,AGAINST
10434,test,Feminist Movement,AGAINST
10435,test,Feminist Movement,AGAINST
10436,test,Feminist Movement,AGAINST
10437,test,Feminist Movement,AGAINST
10438,test,Feminist Movement,AGAINST
10439,test,Feminist Movement,AGAINST
10440,test,Feminist Movement,AGAINST
10441,test,Feminist Movement,AGAINST
10442,test,Feminist Movement,AGAINST
10443,test,Feminist Movement,AGAINST
10444,test,Feminist Movement,AGAINST
10445,test,Feminist Movement,AGAINST
10446,test,Feminist Movement,AGAINST
10447,test,Feminist Movement,AGAINST
10448,test,Feminist Movement,AGAINST
10449,test,Feminist Movement,AGAINST
10450,test,Feminist Movement,AGAINST
10451,test,Feminist Movement,AGAINST
10452,test,Feminist Movement,AGAINST
10453,test,Feminist Movement,AGAINST
10454,test,Feminist Movement,AGAINST
10455,test,Feminist Movement,AGAINST
10456,test,Feminist Movement,AGAINST
10457,test,Feminist Movement,AGAINST
10458,test,Feminist Movement,AGAINST
10459,test,Feminist Movement,AGAINST
10460,test,Feminist Movement,AGAINST
10461,test,Feminist Movement,AGAINST
10462,test,Feminist Movement,AGAINST
10463,test,Feminist Movement,AGAINST
10464,test,Feminist Movement,AGAINST
10465,test,Feminist Movement,AGAINST
10466,test,Feminist Movement,AGAINST
10467,test,Feminist Movement,NONE
10468,test,Feminist Movement,AGAINST
10469,test,Feminist Movement,AGAINST
10470,test,Feminist Movement,FAVOR
10471,test,Feminist Movement,FAVOR
10472,test,Feminist Movement,FAVOR
10473,test,Feminist Movement,AGAINST
10474,test,Feminist Movement,FAVOR
10475,test,Feminist Movement,NONE
10476,test,Feminist Movement,NONE
10477,test,Feminist Movement,AGAINST
10478,test,Feminist Movement,NONE
10479,test,Feminist Movement,FAVOR
10480,test,Feminist Movement,FAVOR
10481,test,Feminist Movement,NONE
10482,test,Feminist Movement,AGAINST
10483,test,Feminist Movement,NONE
10484,test,Feminist Movement,NONE
10485,test,Feminist Movement,AGAINST
10486,test,Feminist Movement,AGAINST
10487,test,Feminist Movement,FAVOR
10488,test,Feminist Movement,NONE
10489,test,Feminist Movement,AGAINST
10490,test,Feminist Movement,NONE
10491,test,Feminist Movement,AGAINST
10492,test,Feminist Movement,FAVOR
10493,test,Feminist Movement,AGAINST
10494,test,Feminist Movement,NONE
10495,test,Feminist Movement,NONE
10496,test,Feminist Movement,FAVOR
10497,test,Feminist Movement,NONE
10498,test,Feminist Movement,AGAINST
10499,test,Feminist Movement,AGAINST
10500,test,Feminist Movement,AGAINST
10501,test,Feminist Movement,AGAINST
10502,test,Feminist Movement,NONE
10503,test,Feminist Movement,FAVOR
10504,test,Feminist Movement,FAVOR
10505,test,Feminist Movement,NONE
10506,test,Feminist Movement,FAVOR
10507,test,Feminist Movement,FAVOR
10508,test,Feminist Movement,NONE
10509,test,Feminist Movement,AGAINST
10510,test,Feminist Movement,AGAINST
10511,test,Feminist Movement,NONE
10512,test,Feminist Movement,AGAINST
10513,test,Feminist Movement,FAVOR
10514,test,Feminist Movement,NONE
10515,test,Feminist Movement,AGAINST
10516,test,Feminist Movement,FAVOR
10517,test,Feminist Movement,AGAINST
10518,test,Feminist Movement,AGAINST
10519,test,Feminist Movement,AGAINST
10520,test,Feminist Movement,AGAINST
10521,test,Feminist Movement,NONE
10522,test,Feminist Movement,AGAINST
10523,test,Feminist Movement,FAVOR
10524,test,Feminist Movement,NONE
10525,test,Feminist Movement,AGAINST
10526,test,Feminist Movement,NONE
10527,test,Feminist Movement,AGAINST
10528,test,Feminist Movement,AGAINST
10529,test,Feminist Movement,AGAINST
10530,test,Feminist Movement,NONE
10531,test,Feminist Movement,FAVOR
10532,test,Feminist Movement,AGAINST
10533,test,Feminist Movement,FAVOR
10534,test,Feminist Movement,FAVOR
10535,test,Feminist Movement,AGAINST
10536,test,Feminist Movement,FAVOR
10537,test,Feminist Movement,AGAINST
10538,test,Feminist Movement,NONE
10539,test,Feminist Movement,AGAINST
10540,test,Feminist Movement,NONE
10541,test,Feminist Movement,AGAINST
10542,test,Feminist Movement,FAVOR
10543,test,Feminist Movement,NONE
10544,test,Feminist Movement,AGAINST
10545,test,Feminist Movement,NONE
10546,test,Feminist Movement,AGAINST
10547,test,Feminist Movement,AGAINST
10548,test,Feminist Movement,NONE
10549,test,Feminist Movement,NONE
10550,test,Feminist Movement,FAVOR
10551,test,Feminist Movement,NONE
10552,test,Feminist Movement,NONE
10553,test,Feminist Movement,NONE
10554,test,Feminist Movement,FAVOR
10555,test,Feminist Movement,FAVOR
10556,test,Feminist Movement,AGAINST
10557,test,Feminist Movement,FAVOR
10558,test,Feminist Movement,NONE
10559,test,Feminist Movement,AGAINST
10560,test,Feminist Movement,AGAINST
10561,test,Feminist Movement,FAVOR
10562,test,Feminist Movement,FAVOR
10563,test,Feminist Movement,AGAINST
10564,test,Feminist Movement,AGAINST
10565,test,Feminist Movement,FAVOR
10566,test,Feminist Movement,FAVOR
10567,test,Feminist Movement,FAVOR
10568,test,Feminist Movement,AGAINST
10569,test,Feminist Movement,AGAINST
10570,test,Feminist Movement,AGAINST
10571,test,Feminist Movement,AGAINST
10572,test,Feminist Movement,AGAINST
10573,test,Feminist Movement,AGAINST
10574,test,Feminist Movement,FAVOR
10575,test,Feminist Movement,FAVOR
10576,test,Feminist Movement,AGAINST
10577,test,Feminist Movement,FAVOR
10578,test,Feminist Movement,FAVOR
10579,test,Feminist Movement,FAVOR
10580,test,Feminist Movement,FAVOR
10581,test,Feminist Movement,NONE
10582,test,Feminist Movement,FAVOR
10583,test,Feminist Movement,NONE
10584,test,Feminist Movement,NONE
10585,test,Feminist Movement,FAVOR
10586,test,Feminist Movement,NONE
10587,test,Feminist Movement,AGAINST
10588,test,Feminist Movement,NONE
10589,test,Feminist Movement,AGAINST
10590,test,Feminist Movement,AGAINST
10591,test,Feminist Movement,FAVOR
10592,test,Feminist Movement,AGAINST
10593,test,Feminist Movement,AGAINST
10594,test,Feminist Movement,AGAINST
10595,test,Feminist Movement,FAVOR
10596,test,Feminist Movement,FAVOR
10597,test,Feminist Movement,NONE
10598,test,Feminist Movement,FAVOR
10599,test,Feminist Movement,NONE
10600,test,Feminist Movement,AGAINST
10601,test,Feminist Movement,NONE
10602,test,Feminist Movement,AGAINST
10603,test,Feminist Movement,AGAINST
10604,test,Feminist Movement,AGAINST
10605,test,Feminist Movement,FAVOR
10606,test,Feminist Movement,AGAINST
10607,test,Feminist Movement,FAVOR
10608,test,Feminist Movement,AGAINST
10609,test,Feminist Movement,AGAINST
10610,test,Feminist Movement,FAVOR
10611,test,Feminist Movement,FAVOR
10612,test,Feminist Movement,FAVOR
10613,test,Feminist Movement,FAVOR
10614,test,Feminist Movement,AGAINST
10615,test,Feminist Movement,AGAINST
10616,test,Feminist Movement,AGAINST
10617,test,Feminist Movement,AGAINST
10618,test,Feminist Movement,AGAINST
10619,test,Feminist Movement,AGAINST
10620,test,Feminist Movement,AGAINST
10621,test,Feminist Movement,AGAINST
10622,test,Feminist Movement,AGAINST
10623,test,Feminist Movement,AGAINST
10624,test,Feminist Movement,AGAINST
10625,test,Feminist Movement,AGAINST
10626,test,Feminist Movement,AGAINST
10627,test,Feminist Movement,AGAINST
10628,test,Feminist Movement,AGAINST
10629,test,Feminist Movement,AGAINST
10630,test,Feminist Movement,AGAINST
10631,test,Feminist Movement,AGAINST
10632,test,Feminist Movement,AGAINST
10633,test,Feminist Movement,AGAINST
10634,test,Feminist Movement,AGAINST
10635,test,Feminist Movement,AGAINST
10636,test,Feminist Movement,AGAINST
10637,test,Feminist Movement,AGAINST
10638,test,Feminist Movement,AGAINST
10639,test,Feminist Movement,AGAINST
10640,test,Feminist Movement,AGAINST
10641,test,Feminist Movement,AGAINST
10642,test,Feminist Movement,AGAINST
10643,test,Feminist Movement,AGAINST
10644,test,Feminist Movement,AGAINST
10645,test,Feminist Movement,AGAINST
10646,test,Feminist Movement,AGAINST
10647,test,Feminist Movement,FAVOR
10648,test,Feminist Movement,AGAINST
10649,test,Feminist Movement,AGAINST
10650,test,Feminist Movement,NONE
10651,test,Feminist Movement,AGAINST
10652,test,Feminist Movement,AGAINST
10653,test,Feminist Movement,AGAINST
10654,test,Feminist Movement,AGAINST
10655,test,Feminist Movement,AGAINST
10656,test,Feminist Movement,FAVOR
10657,test,Feminist Movement,AGAINST
10658,test,Feminist Movement,AGAINST
10659,test,Feminist Movement,NONE
10660,test,Feminist Movement,AGAINST
10661,test,Feminist Movement,NONE
10662,test,Feminist Movement,AGAINST
10663,test,Feminist Movement,FAVOR
10664,test,Feminist Movement,NONE
10665,test,Feminist Movement,FAVOR
10666,test,Feminist Movement,NONE
10667,test,Feminist Movement,FAVOR
10668,test,Feminist Movement,FAVOR
10669,test,Feminist Movement,FAVOR
10670,test,Feminist Movement,FAVOR
10671,test,Feminist Movement,FAVOR
10672,test,Feminist Movement,AGAINST
10673,test,Feminist Movement,FAVOR
10674,test,Feminist Movement,AGAINST
10675,test,Hillary Clinton,AGAINST
10676,test,Hillary Clinton,AGAINST
10677,test,Hillary Clinton,AGAINST
10678,test,Hillary Clinton,AGAINST
10679,test,Hillary Clinton,AGAINST
10680,test,Hillary Clinton,AGAINST
10681,test,Hillary Clinton,AGAINST
10682,test,Hillary Clinton,AGAINST
10683,test,Hillary Clinton,AGAINST
10684,test,Hillary Clinton,AGAINST
10685,test,Hillary Clinton,AGAINST
10686,test,Hillary Clinton,AGAINST
10687,test,Hillary Clinton,AGAINST
10688,test,Hillary Clinton,AGAINST
10689,test,Hillary Clinton,AGAINST
10690,test,Hillary Clinton,AGAINST
10691,test,Hillary Clinton,AGAINST
10692,test,Hillary Clinton,AGAINST
10693,test,Hillary Clinton,AGAINST
10694,test,Hillary Clinton,AGAINST
10695,test,Hillary Clinton,AGAINST
10696,test,Hillary Clinton,AGAINST
10697,test,Hillary Clinton,AGAINST
10698,test,Hillary Clinton,AGAINST
10699,test,Hillary Clinton,AGAINST
10700,test,Hillary Clinton,AGAINST
10701,test,Hillary Clinton,AGAINST
10702,test,Hillary Clinton,AGAINST
10703,test,Hillary Clinton,AGAINST
10704,test,Hillary Clinton,AGAINST
10705,test,Hillary Clinton,AGAINST
10706,test,Hillary Clinton,AGAINST
10707,test,Hillary Clinton,AGAINST
10708,test,Hillary Clinton,AGAINST
10709,test,Hillary Clinton,AGAINST
10710,test,Hillary Clinton,AGAINST
10711,test,Hillary Clinton,AGAINST
10712,test,Hillary Clinton,AGAINST
10713,test,Hillary Clinton,NONE
10714,test,Hillary Clinton,AGAINST
10715,test,Hillary Clinton,AGAINST
10716,test,Hillary Clinton,AGAINST
10717,test,Hillary Clinton,AGAINST
10718,test,Hillary Clinton,AGAINST
10719,test,Hillary Clinton,AGAINST
10720,test,Hillary Clinton,AGAINST
10721,test,Hillary Clinton,NONE
10722,test,Hillary Clinton,NONE
10723,test,Hillary Clinton,AGAINST
10724,test,Hillary Clinton,NONE
10725,test,Hillary Clinton,AGAINST
10726,test,Hillary Clinton,NONE
10727,test,Hillary Clinton,AGAINST
10728,test,Hillary Clinton,NONE
10729,test,Hillary Clinton,NONE
10730,test,Hillary Clinton,AGAINST
10731,test,Hillary Clinton,AGAINST
10732,test,Hillary Clinton,AGAINST
10733,test,Hillary Clinton,NONE
10734,test,Hillary Clinton,NONE
10735,test,Hillary Clinton,AGAINST
10736,test,Hillary Clinton,NONE
10737,test,Hillary Clinton,NONE
10738,test,Hillary Clinton,AGAINST
10739,test,Hillary Clinton,NONE
10740,test,Hillary Clinton,NONE
10741,test,Hillary Clinton,NONE
10742,test,Hillary Clinton,AGAINST
10743,test,Hillary Clinton,FAVOR
10744,test,Hillary Clinton,NONE
10745,test,Hillary Clinton,NONE
10746,test,Hillary Clinton,NONE
10747,test,Hillary Clinton,FAVOR
10748,test,Hillary Clinton,NONE
10749,test,Hillary Clinton,NONE
10750,test,Hillary Clinton,NONE
10751,test,Hillary Clinton,NONE
10752,test,Hillary Clinton,NONE
10753,test,Hillary Clinton,FAVOR
10754,test,Hillary Clinton,AGAINST
10755,test,Hillary Clinton,NONE
10756,test,Hillary Clinton,FAVOR
10757,test,Hillary Clinton,NONE
10758,test,Hillary Clinton,NONE
10759,test,Hillary Clinton,FAVOR
10760,test,Hillary Clinton,FAVOR
10761,test,Hillary Clinton,FAVOR
10762,test,Hillary Clinton,NONE
10763,test,Hillary Clinton,FAVOR
10764,test,Hillary Clinton,AGAINST
10765,test,Hillary Clinton,NONE
10766,test,Hillary Clinton,FAVOR
10767,test,Hillary Clinton,NONE
10768,test,Hillary Clinton,AGAINST
10769,test,Hillary Clinton,NONE
10770,test,Hillary Clinton,FAVOR
10771,test,Hillary Clinton,FAVOR
10772,test,Hillary Clinton,AGAINST
10773,test,Hillary Clinton,FAVOR
10774,test,Hillary Clinton,FAVOR
10775,test,Hillary Clinton,AGAINST
10776,test,Hillary Clinton,FAVOR
10777,test,Hillary Clinton,FAVOR
10778,test,Hillary Clinton,NONE
10779,test,Hillary Clinton,NONE
10780,test,Hillary Clinton,NONE
10781,test,Hillary Clinton,AGAINST
10782,test,Hillary Clinton,FAVOR
10783,test,Hillary Clinton,NONE
10784,test,Hillary Clinton,FAVOR
10785,test,Hillary Clinton,AGAINST
10786,test,Hillary Clinton,NONE
10787,test,Hillary Clinton,NONE
10788,test,Hillary Clinton,AGAINST
10789,test,Hillary Clinton,FAVOR
10790,test,Hillary Clinton,AGAINST
10791,test,Hillary Clinton,FAVOR
10792,test,Hillary Clinton,AGAINST
10793,test,Hillary Clinton,AGAINST
10794,test,Hillary Clinton,AGAINST
10795,test,Hillary Clinton,FAVOR
10796,test,Hillary Clinton,AGAINST
10797,test,Hillary Clinton,AGAINST
10798,test,Hillary Clinton,AGAINST
10799,test,Hillary Clinton,AGAINST
10800,test,Hillary Clinton,NONE
10801,test,Hillary Clinton,AGAINST
10802,test,Hillary Clinton,FAVOR
10803,test,Hillary Clinton,NONE
10804,test,Hillary Clinton,FAVOR
10805,test,Hillary Clinton,AGAINST
10806,test,Hillary Clinton,FAVOR
10807,test,Hillary Clinton,AGAINST
10808,test,Hillary Clinton,AGAINST
10809,test,Hillary Clinton,NONE
10810,test,Hillary Clinton,FAVOR
10811,test,Hillary Clinton,NONE
10812,test,Hillary Clinton,NONE
10813,test,Hillary Clinton,NONE
10814,test,Hillary Clinton,AGAINST
10815,test,Hillary Clinton,NONE
10816,test,Hillary Clinton,AGAINST
10817,test,Hillary Clinton,AGAINST
10818,test,Hillary Clinton,AGAINST
10819,test,Hillary Clinton,FAVOR
10820,test,Hillary Clinton,AGAINST
10821,test,Hillary Clinton,FAVOR
10822,test,Hillary Clinton,AGAINST
10823,test,Hillary Clinton,NONE
10824,test,Hillary Clinton,AGAINST
10825,test,Hillary Clinton,AGAINST
10826,test,Hillary Clinton,NONE
10827,test,Hillary Clinton,AGAINST
10828,test,Hillary Clinton,NONE
10829,test,Hillary Clinton,NONE
10830,test,Hillary Clinton,AGAINST
10831,test,Hillary Clinton,FAVOR
10832,test,Hillary Clinton,NONE
10833,test,Hillary Clinton,AGAINST
10834,test,Hillary Clinton,AGAINST
10835,test,Hillary Clinton,NONE
10836,test,Hillary Clinton,AGAINST
10837,test,Hillary Clinton,FAVOR
10838,test,Hillary Clinton,AGAINST
10839,test,Hillary Clinton,FAVOR
10840,test,Hillary Clinton,AGAINST
10841,test,Hillary Clinton,NONE
10842,test,Hillary Clinton,FAVOR
10843,test,Hillary Clinton,FAVOR
10844,test,Hillary Clinton,AGAINST
10845,test,Hillary Clinton,AGAINST
10846,test,Hillary Clinton,AGAINST
10847,test,Hillary Clinton,NONE
10848,test,Hillary Clinton,NONE
10849,test,Hillary Clinton,AGAINST
10850,test,Hillary Clinton,AGAINST
10851,test,Hillary Clinton,AGAINST
10852,test,Hillary Clinton,NONE
10853,test,Hillary Clinton,AGAINST
10854,test,Hillary Clinton,AGAINST
10855,test,Hillary Clinton,AGAINST
10856,test,Hillary Clinton,NONE
10857,test,Hillary Clinton,NONE
10858,test,Hillary Clinton,NONE
10859,test,Hillary Clinton,AGAINST
10860,test,Hillary Clinton,NONE
10861,test,Hillary Clinton,AGAINST
10862,test,Hillary Clinton,AGAINST
10863,test,Hillary Clinton,AGAINST
10864,test,Hillary Clinton,AGAINST
10865,test,Hillary Clinton,AGAINST
10866,test,Hillary Clinton,FAVOR
10867,test,Hillary Clinton,FAVOR
