model,condition,item_id,target,complete,consistency,majority_pred,majority_correct,unanimous
gpt4o_mini,zero_shot,10608,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10609,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10612,Feminist Movement,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10619,Feminist Movement,True,0.6666666666666666,NONE,False,False
gpt4o_mini,zero_shot,10620,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10622,Feminist Movement,True,0.6666666666666666,NONE,False,False
gpt4o_mini,zero_shot,10623,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10627,Feminist Movement,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10631,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10632,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10634,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10635,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10636,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10639,Feminist Movement,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10640,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10643,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10649,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10651,Feminist Movement,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10652,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10655,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10658,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10660,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10662,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10666,Feminist Movement,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10667,Feminist Movement,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10669,Feminist Movement,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10672,Feminist Movement,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10673,Feminist Movement,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10677,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10678,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10679,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10681,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10687,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10688,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10696,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10702,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10705,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10707,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10708,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10710,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10711,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10712,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10713,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10714,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10715,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10716,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10719,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10726,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10730,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10732,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10733,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10742,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10747,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10748,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10749,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10752,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10753,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10754,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10755,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10756,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10757,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10759,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10764,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10765,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10766,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10768,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10769,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10771,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10772,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10775,Hillary Clinton,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,10776,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10777,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10778,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10779,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10783,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10784,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10785,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10786,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10787,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10793,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10795,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10798,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10803,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10804,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10805,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10806,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10807,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10811,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10812,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10813,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10815,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10816,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10818,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10819,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10826,Hillary Clinton,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10828,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10831,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10834,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10838,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10840,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10841,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10842,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10844,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10847,Hillary Clinton,True,0.6666666666666666,AGAINST,False,False
gpt4o_mini,zero_shot,10848,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10851,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10854,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10860,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10864,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10865,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10866,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10868,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10869,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10870,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10876,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10878,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10880,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10883,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10884,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10889,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10891,Hillary Clinton,True,0.6666666666666666,NONE,True,False
gpt4o_mini,zero_shot,10895,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10898,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10899,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10901,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10902,Hillary Clinton,True,0.6666666666666666,NONE,False,False
gpt4o_mini,zero_shot,10908,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10912,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10914,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10916,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10918,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10922,Hillary Clinton,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,10926,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10930,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10931,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10935,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10937,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10939,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10941,Hillary Clinton,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10947,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10952,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10956,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10957,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10960,Hillary Clinton,True,0.6666666666666666,AGAINST,True,False
gpt4o_mini,zero_shot,10961,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10966,Hillary Clinton,True,0.6666666666666666,FAVOR,False,False
gpt4o_mini,zero_shot,10968,Hillary Clinton,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10969,Hillary Clinton,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,10974,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10975,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10976,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,10979,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10981,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10984,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,10985,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10986,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10988,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,10993,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,10995,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,10996,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11000,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11001,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11007,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11009,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11010,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11011,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11012,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11014,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11016,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11019,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11025,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11026,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11029,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11030,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11033,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11035,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11041,Legalization of Abortion,True,0.6666666666666666,AGAINST,True,False
gpt4o_mini,zero_shot,11042,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11043,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11045,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11046,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11047,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11048,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11053,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11055,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11056,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11057,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11058,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11060,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11061,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11062,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11064,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11067,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11069,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11073,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11075,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11077,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11078,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11079,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11080,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11081,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11083,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11086,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11087,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11088,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11090,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11095,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11099,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11101,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,11104,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11105,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11108,Legalization of Abortion,True,1.0,FAVOR,False,True
gpt4o_mini,zero_shot,11111,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11113,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11114,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11115,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,11117,Legalization of Abortion,True,0.6666666666666666,FAVOR,True,False
gpt4o_mini,zero_shot,11123,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11126,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11127,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11134,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11136,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11138,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11148,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,11152,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11154,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11157,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11158,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11159,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11165,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11166,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11168,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11171,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11173,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11174,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11176,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11177,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11179,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,11188,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11189,Legalization of Abortion,True,1.0,AGAINST,False,True
gpt4o_mini,zero_shot,11190,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11192,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11195,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11197,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11198,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11199,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11200,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11203,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11205,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11206,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11207,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11208,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11209,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11210,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11213,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11215,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11219,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11221,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11226,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11227,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11229,Legalization of Abortion,True,1.0,NONE,False,True
gpt4o_mini,zero_shot,11231,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11234,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11238,Legalization of Abortion,True,1.0,FAVOR,True,True
gpt4o_mini,zero_shot,11242,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11244,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,zero_shot,11245,Legalization of Abortion,True,1.0,NONE,True,True
gpt4o_mini,zero_shot,11249,Legalization of Abortion,True,1.0,AGAINST,True,True
gpt4o_mini,persona_neutral,10005,Atheism,True,1.0,NONE,False,True
gpt4o_mini,persona_neutral,10007,Atheism,True,1.0,FAVOR,False,True
gpt4o_mini,persona_neutral,10008,Atheism,True,0.6666666666666666,AGAINST,True,False
gpt4o_mini,persona_neutral,10009,Atheism,True,1.0,NONE,False,True
gpt4o_mini,persona_neutral,10010,Atheism,True,1.0,AGAINST,True,True
